tips,PC1,PC2,PC3
Scleria_erythrorrhiza_SC023,-0.202086339208047,0.688414225815211,-0.325008805789687
Scleria_flagellum-nigrorum_SC129,3.01589007608656,-0.654026239954505,0.684950210994647
Scleria_flexuosa_SC351,-2.31912737157187,-0.272864983569355,-0.116871470646091
Scleria_foliosa_SC130,-1.03987904107114,1.29799935297376,-0.020660249189935
Scleria_fulvipilosa_SC294,-1.74593209360601,1.26663074197186,-0.819426719993836
Scleria_gaertneri_SC271,1.66718077371995,-0.484067188458415,0.306410846875447
Scleria_georgiana_SC186,-0.732201728067657,-1.81192238107866,0.802373387421769
Scleria_glabra_SC269,-1.03250598856043,1.65416907881008,-0.194657554035554
Scleria_globonux_SC133,-1.0089257375923,2.44281017844422,0.495473436593994
Scleria_goossensii_SC134,1.79994018721242,0.159640803515747,0.743467047394354
Scleria_greigiifolia_SC075,-1.0359007984175,0.433941323814728,-0.457861425023084
Scleria_hildebrandtii_SC137,0.424039042345361,1.6402721181401,-0.584828319983178
Scleria_hilsenbergii_SC032,-0.960338318397347,-1.00294888265391,-2.40803261113778
Scleria_hirtella_SC445,0.633619323756821,-0.276161901206008,0.450888269681096
Scleria_hispidior_SC455,-0.954633322815756,1.52303971953309,0.509111612249577
Scleria_hispidula_SC439,-1.51610580844907,1.81570394677828,-0.216929355073827
Scleria_interrupta_SC318,1.14088497591936,0.522277585192267,0.535294707867483
Scleria_iostephana_SC140,0.173611046597967,0.668606076177103,0.175684476284555
Scleria_kerrii_SC102,0.047887789876884,0.020569360691916,0.106258214718394
Scleria_lacustris_SC004,-0.121120199346995,-0.245247769508079,0.360186735414939
Scleria_lagoensis_SC224,0.432889312895473,0.760522716410279,0.136112828134989
Scleria_latifolia_SC141,1.13188136432212,-0.64959386901937,0.400311711596392
Scleria_laxa_SC142,0.292832529765736,1.09111970000436,-0.973556932531933
Scleria_laxiflora_SC446,-1.56781689703467,0.779087593938708,-0.900223290003048
Scleria_leptostachya_SC296,0.126710068582916,0.240442189624642,0.097801324703279
Scleria_liberica_SC436,1.48004644428214,0.30783904817448,0.744233354115861
Scleria_lithosperma_SC182,0.773368100194035,0.385392917908903,0.017464044791411
Scleria_longispiculata_SC144,-2.80686017514473,1.12604685692258,-0.335563185213163
Scleria_mackaviensis_SC110,-3.36979497842477,-2.00098466418184,1.41830148784701
Scleria_macrogyne_SC104,2.19705422262055,0.100746110520216,0.907870465693003
Scleria_macrophylla_SC145,1.92618235191552,-0.337958961577486,0.283109113671232
Scleria_madagascariensis_JG23,-0.331966121584889,-1.79610508421754,-2.06139905212989
Scleria_maypurensis_SC451,2.0935395238966,1.17143936501084,1.59667195564301
Scleria_melanomphala_SC112,-0.244774428359392,0.012182578192865,0.007996955001216
Scleria_melanotricha_SC449,0.365055877645517,0.881142077989227,0.424091134680102
Scleria_microcarpa_SC107,2.20377290383709,-0.411482555499272,0.559546142085024
Scleria_mitis_SC148,1.98473592525164,-0.406309536829928,0.32352535577381
Scleria_mongomoensis_SC029,1.62905763834071,-0.478670066110446,-0.421763178536776
Scleria_naumanniana_SC150,1.77093109378702,0.741894040311648,0.225862066837133
Scleria_neesii_SC023,2.32062641739977,-0.073429595161682,0.497815346866205
Scleria_nyasensis_SC232,0.290123879963425,0.308758686477028,0.304714652578509
Scleria_oblata_SC093,2.45065495850887,0.182150415831861,0.369314546233668
Scleria_obtusa_SC154,1.00645922282197,-0.056692099837867,0.354268860336994
Scleria_oligantha_SC236,-4.44719579410781,-3.3110977956309,2.1681505272556
Scleria_panicoides_SC155,-0.437378459626888,-1.90656246716481,0.403051258845805
Scleria_pantadenia_SC252,-0.430642931877311,1.50572652272636,-0.055536770499024
Scleria_paupercula_SC382,-1.99179212785365,1.32976623210744,-0.576458510489111
Scleria_pedicellata_SC435,1.48856178953393,-0.26741352473986,-0.342060937488335
Scleria_pergracilis_SC123,-0.331417770378905,1.53742232157882,0.484528092671732
Scleria_pergracilis_var._brachystachys_SC349,-2.12849086286648,1.24682592813297,-1.13702203348276
Scleria_plusiophylla_SC239,-0.414243798284282,-1.62024023328402,0.495784101916041
Scleria_poiformis_SC280,0.358060264005517,-0.689957272795047,-1.15436272950242
Scleria_polycarpa_SC122,1.42734310651119,-0.392538890608972,-1.12670798904353
Scleria_polyrrhiza_SC299,-1.26636841304228,1.47771926247184,-0.073066718579755
Scleria_pooides_SC364,-0.995987194707163,0.238665023457994,-0.853273091433033
Scleria_pseudohispidior_SC454,-0.942078941944853,1.82509007132134,0.772747666187021
Scleria_pulchella_SC024,-1.91992843873498,1.00526466791809,0.080633856520386
Scleria_purdiei_SC053,1.70988149325603,0.865912591630568,0.759533655240764
Scleria_purpurascens_SC094,3.13716093101659,-0.985466157953552,0.240204178386947
Scleria_pusilla_SC447,0.606308548448418,1.12881508550107,0.269321210915898
Scleria_racemosa_SC109,0.506207921922392,0.361742154347014,-0.464057844490157
Scleria_rehmannii_SC358,-0.213445034767207,1.99446223336574,0.908701000815309
Scleria_reticularis_SC192,-2.17440942627386,-1.15243858351535,0.649184390348362
Scleria_richardsiae_SC304,-1.95267547761074,0.866427918715991,-0.871814942900046
Scleria_robinsoniana_SC305,0.700743822585281,0.804690423605367,0.649605971450954
Scleria_rosea_JG12,0.906898282607604,-1.94154648248296,-1.69300320588895
Scleria_rugosa_SC043,-0.708283101720579,1.07052440916707,-0.509658845995157
Scleria_rutenbergiana_JG03,1.7422525412029,-2.36572992042076,-2.20239816216814
Scleria_scabra_SC088,0.638427038515842,0.540065776119273,0.302151363555085
Scleria_schiedeana_SC242,-1.13272456782364,0.339276623812199,-2.17108233229505
Scleria_schimperiana_SC090,-1.26763003292193,1.8616936455812,0.201202498167599
Scleria_schliebenii_SC355,-1.69614596898558,0.218116998516589,-0.677648987096739
Scleria_scrobiculata_SC100,2.14097261971553,-1.60375194438844,-0.339083368834007
Scleria_secans_SC105,1.83993979901012,-0.572780148019619,0.423542192100791
Scleria_skutchii_SC244,4.51047234785822,-1.68094902655638,0.144161526035152
Scleria_sobolifer_SC040,-0.760352967085498,-0.824901950379775,0.936013793346523
Scleria_sororia_SC146,0.362846236217211,0.040864990548137,-0.122804326483264
Scleria_sphacelata_SC259,-1.46643412491748,-0.047558408803691,-0.061205758122848
Scleria_spicata_SC041,-0.46766779693812,-0.250385325331226,-0.349252911037065
Scleria_spiciformis_SC246,2.35515290679956,-0.555807889695473,-0.548142574300797
Scleria_splitgerberiana_SC162,2.56686231569296,0.269504249415195,1.05885102841365
Scleria_sprucei_SC163,1.50232413504223,-0.137391947644911,0.103452768013893
Scleria_staheliana_SC164,2.52893682947222,0.361742902914055,1.47373609425285
Scleria_suaveolens_SC350,-1.33825142735369,1.42677179556667,-0.159276740104742
Scleria_sumatrensis_SC097,2.68501747276779,-1.58990509618284,-1.27111469456489
Scleria_tenella_SC044,1.22893412913691,0.627491554623359,0.133224511429138
Scleria_tepuiensis_SC167,2.47991544993675,0.341134144995292,1.2072417760405
Scleria_terrestris_SC055,0.07222920860994,-1.85915363942566,-0.871088509410961
Scleria_tessellata_SC166,-0.623561044164686,2.24140664483619,0.701403220000224
Scleria_testacea_SC278,0.909044426466278,-0.383559069159367,0.292791467079985
Scleria_tonkinensis_SC098,0.885844107379571,0.044687407692577,0.150452795351709
Scleria_transvaalensis_SC168,-1.59689847190877,-0.931860676920394,-0.84604772304186
Scleria_tricholepis_SC450,1.02713675762458,1.72171703964079,0.549346016061806
Scleria_tricristata_SC266,-0.754197110559334,2.149078782408,0.481694368903247
Scleria_triglomerata_SC249,-5.68845653898698,-3.86809309634163,2.15147652125968
Scleria_unguiculata_SC250,-2.85900386484724,0.81182519957293,0.477886593242076
Scleria_verrucosa_SC171,1.57153909741382,0.23691521896577,0.419665937470131
Scleria_verticillata_SC319,-2.52726413089987,-1.82897074384724,1.34164046788012
Scleria_veseyfitzgeraldii_SC301,-3.41890067837533,1.33565581947824,0.169856611358667
Scleria_virgata_SC118,0.198934683265531,-0.872527530150646,0.971706938512679
Scleria_vogelii_SC251,2.2846396360392,0.212191864829796,0.091631765398594
Scleria_welwitschii_SC442,-2.77668216589038,-1.01048145689139,-0.676529690661659
Scleria_williamsii_SC121,1.69709267511479,-0.470362050802252,0.342103707360964
Scleria_woodii_SC326,-1.6721314401962,-0.391683352363489,0.339365872088878
Scleria_zambesica_SC335,-1.61504781651397,0.856281063036513,-0.646551865143829
